Company_Name,Category,Address,Url,latitude,longtitude
Hospital,Hospital,"neeli bhalessa, Jammu and Kashmir 182203",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x391ce2a00811b2e7:0x269a2698db1e366a!8m2!3d32.9935721!4d75.9223184?authuser=0&hl=en&rclk=1,32.9935721,75.9223184
District Hospital Pulwama,Hospital,"College, Stadium Rd, Pulwama, Jammu and Kashmir 192301",https://www.google.co.kr/maps/place/District+Hospital+Pulwama/data=!4m5!3m4!1s0x38e1f45e5c9f58bd:0xbea0f0318366986!8m2!3d33.8784148!4d74.899898?authuser=0&hl=en&rclk=1,33.8784148,74.899898
Military Command Hospital Udhampur,Hospital,"Raghunathpura, Udhampur, Jammu and Kashmir 182101",https://www.google.co.kr/maps/place/Military+Command+Hospital+Udhampur/data=!4m5!3m4!1s0x391dd2eca8fc6b4d:0x338fa0a4b0f5e0cc!8m2!3d32.9307865!4d75.1353478?authuser=0&hl=en&rclk=1,32.9307865,75.1353478
Lal Ded Hospital old block,Hospital,"LD Hospital Rd, Wazir Bagh, Srinagar, Jammu and Kashmir 190008",https://www.google.co.kr/maps/place/Lal+Ded+Hospital+old+block/data=!4m5!3m4!1s0x38e18f95b9af5353:0x9f7a244e6664ce95!8m2!3d34.0668388!4d74.8080922?authuser=0&hl=en&rclk=1,34.0668388,74.8080922
Sub District Hospital,Hospital,"Srinagar - Ladakh Highway, Kangan, Jammu and Kashmir 191202",https://www.google.co.kr/maps/place/Sub+District+Hospital/data=!4m5!3m4!1s0x38e181dca6b14b1f:0xa5c1697b4ecd9698!8m2!3d34.2627962!4d74.9026475?authuser=0&hl=en&rclk=1,34.2627962,74.9026475
Khyber Medical Institute,Hospital,"Khayam Chowk, Munawar Abad - Nowpora link Rd, Khanyaar, Srinagar, Jammu and Kashmir 190001",https://www.google.co.kr/maps/place/Khyber+Medical+Institute/data=!4m5!3m4!1s0x38e18f814a1dd88f:0x88164778807ffc19!8m2!3d34.0842105!4d74.8219642?authuser=0&hl=en&rclk=1,34.0842105,74.8219642
Governnent Chest Disease Hospital,Government hospital,"Jammu and Kashmir, Buchwara - Dalgate Rd, Srinagar, 190001",https://www.google.co.kr/maps/place/Governnent+Chest+Disease+Hospital/data=!4m5!3m4!1s0x38e18f76d58bf033:0x2c77dd5022c3dc3b!8m2!3d34.0778065!4d74.8304119?authuser=0&hl=en&rclk=1,34.0778065,74.8304119
Swami Vivekananda Hospital,Government hospital,"Ved Mandir Road, Amphalla, Jammu, Jammu and Kashmir 180005",https://www.google.co.kr/maps/place/Swami+Vivekananda+Hospital/data=!4m5!3m4!1s0x391e847a6032e997:0x821b1e18423a745b!8m2!3d32.7455582!4d74.8653541?authuser=0&hl=en&rclk=1,32.7455582,74.8653541
Shifa Medical Centre,Private hospital,"Magarmal Bagh Rd, Shergarhi, Batmaloo, Srinagar, Jammu and Kashmir 190008",https://www.google.co.kr/maps/place/Shifa+Medical+Centre/data=!4m5!3m4!1s0x38e18fec7d7813dd:0x3337082680432c86!8m2!3d34.069983!4d74.8009599?authuser=0&hl=en&rclk=1,34.069983,74.8009599
Shri Mata Vaishno Devi Narayana Multispeciality clinic,Specialized clinic,"15-C, Sansar Tower 2nd Extension, Gandhi Nagar, Jammu, Jammu and Kashmir 180001",https://www.google.co.kr/maps/place/Shri+Mata+Vaishno+Devi+Narayana+Multispeciality+clinic/data=!4m5!3m4!1s0x391e852789746c75:0xc0d3f62cd78ca3d!8m2!3d32.7052649!4d74.8703671?authuser=0&hl=en&rclk=1,32.7052649,74.8703671
Hospital,Hospital,"jammu and kashmir, Litter, 192305",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x38e21dac30149fcb:0xcc31bbf4f6967b00!8m2!3d33.8143652!4d75.0093551?authuser=0&hl=en&rclk=1,33.8143652,75.0093551
