Convert Id,Lead ID,Company ID,Customer ID,Deal ID,Lead Creation Date,Converted Time,Converted By Id
zcrm_1920545000000203053,zcrm_1920545000000203031,zcrm_1920545000000203035,zcrm_1920545000000203037,zcrm_1920545000000203039,2016-06-23 12:40:06,2016-06-23 13:40:40,zcrm_1920545000000117001
zcrm_1920545000000203079,zcrm_1920545000000203055,zcrm_1920545000000203061,zcrm_1920545000000203063,zcrm_1920545000000203065,2016-06-23 12:48:00,2016-06-23 13:48:47,zcrm_1920545000000117001
zcrm_1920545000000203103,zcrm_1920545000000203081,zcrm_1920545000000203085,zcrm_1920545000000203087,zcrm_1920545000000203089,2016-06-23 12:53:35,2016-06-23 13:54:02,zcrm_1920545000000117001
zcrm_1920545000000203127,zcrm_1920545000000203105,zcrm_1920545000000203109,zcrm_1920545000000203111,zcrm_1920545000000203113,2016-06-23 13:02:27,2016-06-23 14:02:58,zcrm_1920545000000117001
zcrm_1920545000000203151,zcrm_1920545000000203129,zcrm_1920545000000203133,zcrm_1920545000000203135,zcrm_1920545000000203137,2016-06-23 13:16:47,2016-06-23 14:17:24,zcrm_1920545000000117001
zcrm_1920545000000208023,zcrm_1920545000000208001,zcrm_1920545000000208005,zcrm_1920545000000208007,zcrm_1920545000000208009,2016-06-27 12:57:53,2016-06-27 13:58:51,zcrm_1920545000000117001
zcrm_1920545000000209023,zcrm_1920545000000209001,zcrm_1920545000000209005,zcrm_1920545000000209007,,2016-06-28 18:02:07,2016-06-28 19:03:16,zcrm_1920545000000117001
zcrm_1920545000000217019,zcrm_1920545000000145005,zcrm_1920545000000217001,zcrm_1920545000000217003,zcrm_1920545000000217005,2016-05-25 20:32:40,2016-07-05 19:31:14,zcrm_1920545000000127001
zcrm_1920545000000221023,zcrm_1920545000000221001,zcrm_1920545000000221005,zcrm_1920545000000221007,zcrm_1920545000000221009,2016-07-07 20:01:21,2016-07-07 21:02:32,zcrm_1920545000000117001
zcrm_1920545000000225023,zcrm_1920545000000225001,zcrm_1920545000000225005,zcrm_1920545000000225007,zcrm_1920545000000225009,2016-07-12 04:20:30,2016-07-12 05:21:02,zcrm_1920545000000117001
zcrm_1920545000000231027,zcrm_1920545000000231001,zcrm_1920545000000231009,zcrm_1920545000000231011,zcrm_1920545000000231013,2016-07-14 16:48:53,2016-07-14 17:51:35,zcrm_1920545000000117001
zcrm_1920545000000238023,zcrm_1920545000000238001,zcrm_1920545000000238005,zcrm_1920545000000238007,zcrm_1920545000000238009,2016-07-26 13:04:17,2016-07-26 14:05:30,zcrm_1920545000000117001
zcrm_1920545000000239023,zcrm_1920545000000239001,zcrm_1920545000000239005,zcrm_1920545000000239007,zcrm_1920545000000239009,2016-07-28 22:59:36,2016-07-29 00:00:07,zcrm_1920545000000117001
zcrm_1920545000000239047,zcrm_1920545000000239025,zcrm_1920545000000239029,zcrm_1920545000000239031,zcrm_1920545000000239033,2016-07-28 23:08:07,2016-07-29 00:08:38,zcrm_1920545000000117001
zcrm_1920545000000239073,zcrm_1920545000000239051,zcrm_1920545000000239055,zcrm_1920545000000239057,zcrm_1920545000000239059,2016-07-28 23:21:56,2016-07-29 00:22:32,zcrm_1920545000000117001
zcrm_1920545000000244033,zcrm_1920545000000244011,zcrm_1920545000000244015,zcrm_1920545000000244017,,2016-08-01 13:46:08,2016-08-01 14:51:52,zcrm_1920545000000243011
zcrm_1920545000000248017,zcrm_1920545000000248001,zcrm_1920545000000248009,,,2016-08-01 13:44:17,2016-08-01 14:49:26,zcrm_1920545000000243029
zcrm_1920545000000249017,zcrm_1920545000000249005,,,,2016-08-01 13:48:21,2016-08-01 14:50:22,zcrm_1920545000000243017
zcrm_1920545000000250013,zcrm_1920545000000249001,zcrm_1920545000000250005,,,2016-08-01 13:44:23,2016-08-01 14:49:32,zcrm_1920545000000243023
zcrm_1920545000000254025,zcrm_1920545000000254003,zcrm_1920545000000254007,zcrm_1920545000000254009,zcrm_1920545000000254011,2016-08-02 13:51:19,2016-08-02 15:00:03,zcrm_1920545000000240001
zcrm_1920545000000256009,zcrm_1920545000000255001,zcrm_1920545000000256001,zcrm_1920545000000256003,zcrm_1920545000000256005,2016-08-02 15:35:38,2016-08-02 16:39:07,zcrm_1920545000000243023
zcrm_1920545000000256025,zcrm_1920545000000255007,zcrm_1920545000000256017,zcrm_1920545000000256019,zcrm_1920545000000256021,2016-08-02 19:13:07,2016-08-02 20:16:02,zcrm_1920545000000243023
zcrm_1920545000000258013,zcrm_1920545000000259005,zcrm_1920545000000258005,zcrm_1920545000000258007,zcrm_1920545000000258009,2016-08-02 17:17:04,2016-08-02 18:18:20,zcrm_1920545000000243023
zcrm_1920545000000260009,zcrm_1920545000000258015,zcrm_1920545000000260001,zcrm_1920545000000260003,zcrm_1920545000000260005,2016-08-02 18:32:30,2016-08-02 19:35:47,zcrm_1920545000000243023
zcrm_1920545000000264015,zcrm_1920545000000263007,zcrm_1920545000000264007,zcrm_1920545000000264009,zcrm_1920545000000264011,2016-08-03 18:48:00,2016-08-03 19:48:58,zcrm_1920545000000243023
zcrm_1920545000000287025,zcrm_1920545000000287001,zcrm_1920545000000287007,zcrm_1920545000000287009,,2016-08-05 17:59:53,2016-08-05 19:03:21,zcrm_1920545000000243011
zcrm_1920545000000288049,zcrm_1920545000000288027,zcrm_1920545000000288031,zcrm_1920545000000288033,zcrm_1920545000000288035,2016-08-05 20:03:36,2016-08-05 21:05:34,zcrm_1920545000000240001
zcrm_1920545000000297023,zcrm_1920545000000297001,zcrm_1920545000000297005,zcrm_1920545000000297007,zcrm_1920545000000297009,2016-08-05 21:40:59,2016-08-05 22:41:53,zcrm_1920545000000240001
zcrm_1920545000000301025,zcrm_1920545000000301003,zcrm_1920545000000301007,zcrm_1920545000000301009,zcrm_1920545000000301011,2016-08-07 14:04:50,2016-08-07 15:06:30,zcrm_1920545000000240001
zcrm_1920545000000301049,zcrm_1920545000000301027,zcrm_1920545000000301031,zcrm_1920545000000301033,zcrm_1920545000000301035,2016-08-07 14:32:22,2016-08-07 15:32:49,zcrm_1920545000000240001
zcrm_1920545000000304025,zcrm_1920545000000304003,zcrm_1920545000000304007,zcrm_1920545000000304009,zcrm_1920545000000304011,2016-08-08 15:09:25,2016-08-08 16:09:57,zcrm_1920545000000240001
zcrm_1920545000000304049,zcrm_1920545000000304027,zcrm_1920545000000304031,zcrm_1920545000000304033,zcrm_1920545000000304035,2016-08-08 17:31:59,2016-08-08 18:32:34,zcrm_1920545000000240001
zcrm_1920545000000311023,zcrm_1920545000000311001,zcrm_1920545000000311005,zcrm_1920545000000311007,zcrm_1920545000000311009,2016-08-09 01:23:14,2016-08-09 02:23:45,zcrm_1920545000000240001
zcrm_1920545000000315023,zcrm_1920545000000315001,zcrm_1920545000000315005,zcrm_1920545000000315007,,2016-08-09 12:44:58,2016-08-09 13:45:27,zcrm_1920545000000240001
zcrm_1920545000000315047,zcrm_1920545000000315025,zcrm_1920545000000315029,zcrm_1920545000000315031,zcrm_1920545000000315033,2016-08-09 12:59:01,2016-08-09 13:59:29,zcrm_1920545000000240001
zcrm_1920545000000315071,zcrm_1920545000000315049,zcrm_1920545000000315053,zcrm_1920545000000315055,zcrm_1920545000000315057,2016-08-09 13:03:46,2016-08-09 14:04:16,zcrm_1920545000000240001
zcrm_1920545000000315095,zcrm_1920545000000315073,zcrm_1920545000000315077,zcrm_1920545000000315079,zcrm_1920545000000315081,2016-08-09 13:08:01,2016-08-09 14:08:45,zcrm_1920545000000240001
zcrm_1920545000000324023,zcrm_1920545000000324001,zcrm_1920545000000324005,zcrm_1920545000000324007,zcrm_1920545000000324009,2016-08-16 23:15:57,2016-08-17 00:16:28,zcrm_1920545000000240001
zcrm_1920545000000324047,zcrm_1920545000000324025,zcrm_1920545000000324029,zcrm_1920545000000324031,zcrm_1920545000000324033,2016-08-16 23:25:06,2016-08-17 00:25:48,zcrm_1920545000000240001
zcrm_1920545000000324071,zcrm_1920545000000324049,zcrm_1920545000000324053,zcrm_1920545000000324055,zcrm_1920545000000324057,2016-08-16 23:38:11,2016-08-17 00:38:54,zcrm_1920545000000240001
zcrm_1920545000000324095,zcrm_1920545000000324073,zcrm_1920545000000324077,zcrm_1920545000000324079,zcrm_1920545000000324081,2016-08-16 23:53:05,2016-08-17 00:55:10,zcrm_1920545000000240001
zcrm_1920545000000324119,zcrm_1920545000000324097,zcrm_1920545000000324101,zcrm_1920545000000324103,zcrm_1920545000000324105,2016-08-17 00:01:40,2016-08-17 01:02:17,zcrm_1920545000000240001
zcrm_1920545000000324143,zcrm_1920545000000324121,zcrm_1920545000000324125,zcrm_1920545000000324127,zcrm_1920545000000324129,2016-08-17 00:12:49,2016-08-17 01:13:32,zcrm_1920545000000240001
zcrm_1920545000000324167,zcrm_1920545000000324145,zcrm_1920545000000324149,zcrm_1920545000000324151,zcrm_1920545000000324153,2016-08-17 00:24:51,2016-08-17 01:25:45,zcrm_1920545000000240001
zcrm_1920545000000352023,zcrm_1920545000000352001,zcrm_1920545000000352005,zcrm_1920545000000352007,zcrm_1920545000000352009,2016-08-30 12:57:35,2016-08-30 13:58:11,zcrm_1920545000000240001
zcrm_1920545000000359031,zcrm_1920545000000359009,zcrm_1920545000000359013,zcrm_1920545000000359015,zcrm_1920545000000359017,2016-08-31 20:57:08,2016-08-31 21:57:58,zcrm_1920545000000240001
zcrm_1920545000000359055,zcrm_1920545000000359033,zcrm_1920545000000359037,zcrm_1920545000000359039,zcrm_1920545000000359041,2016-08-31 21:09:48,2016-08-31 22:10:24,zcrm_1920545000000240001
zcrm_1920545000000359079,zcrm_1920545000000359057,zcrm_1920545000000359061,zcrm_1920545000000359063,zcrm_1920545000000359065,2016-08-31 21:20:29,2016-08-31 22:21:07,zcrm_1920545000000240001
zcrm_1920545000000365025,zcrm_1920545000000365003,zcrm_1920545000000365007,zcrm_1920545000000365009,zcrm_1920545000000365011,2016-09-01 12:51:03,2016-09-01 13:51:31,zcrm_1920545000000240001
zcrm_1920545000000366040,zcrm_1920545000000366018,zcrm_1920545000000366022,,,2016-09-01 20:12:14,2016-09-01 21:16:02,zcrm_1920545000000097003
zcrm_1920545000000369025,zcrm_1920545000000369003,zcrm_1920545000000369007,,,2016-09-01 20:12:09,2016-09-01 21:18:11,zcrm_1920545000000366012
zcrm_1920545000000371019,zcrm_1920545000000371003,zcrm_1920545000000371007,,,2016-09-01 20:11:49,2016-09-01 21:20:38,zcrm_1920545000000366006
zcrm_1920545000000375009,zcrm_1920545000000371021,zcrm_1920545000000375001,,,2016-09-01 20:27:45,2016-09-01 21:33:48,zcrm_1920545000000366006
zcrm_1920545000000377017,zcrm_1920545000000377001,zcrm_1920545000000377005,zcrm_1920545000000377007,,2016-09-01 21:39:03,2016-09-01 22:39:30,zcrm_1920545000000243011
zcrm_1920545000000377035,zcrm_1920545000000377023,zcrm_1920545000000287007,zcrm_1920545000000287009,,2016-09-01 21:47:41,2016-09-01 22:53:26,zcrm_1920545000000243011
zcrm_1920545000000377091,zcrm_1920545000000377019,zcrm_1920545000000377073,zcrm_1920545000000377075,zcrm_1920545000000377077,2016-09-01 21:45:19,2016-09-01 23:14:30,zcrm_1920545000000243011
zcrm_1920545000000377123,zcrm_1920545000000377101,zcrm_1920545000000377105,zcrm_1920545000000377107,zcrm_1920545000000377109,2016-09-01 22:22:44,2016-09-01 23:23:52,zcrm_1920545000000243011
zcrm_1920545000000377147,zcrm_1920545000000377125,zcrm_1920545000000377129,zcrm_1920545000000377131,zcrm_1920545000000377133,2016-09-01 22:28:38,2016-09-01 23:29:52,zcrm_1920545000000243011
zcrm_1920545000000377171,zcrm_1920545000000377149,zcrm_1920545000000377153,zcrm_1920545000000377155,zcrm_1920545000000377157,2016-09-01 22:35:42,2016-09-01 23:37:40,zcrm_1920545000000243011
zcrm_1920545000000392029,zcrm_1920545000000392007,zcrm_1920545000000392011,zcrm_1920545000000392013,zcrm_1920545000000392015,2016-09-06 14:20:00,2016-09-06 15:20:27,zcrm_1920545000000240001
zcrm_1920545000000392053,zcrm_1920545000000392031,zcrm_1920545000000392035,zcrm_1920545000000392037,zcrm_1920545000000392039,2016-09-06 15:34:29,2016-09-06 16:35:23,zcrm_1920545000000240001
zcrm_1920545000000399023,zcrm_1920545000000399001,zcrm_1920545000000399005,zcrm_1920545000000399007,,2016-09-08 13:20:31,2016-09-08 14:21:19,zcrm_1920545000000240001
