,Year,Month,Client,Region,Category,Net,Industry Fin
969,2019,July,Yora Fitness Pvt Ltd,South,Fitness/Sports,16071.0,Fitness
970,2019,July,Yora Fitness Pvt Ltd,South,Fitness/Sports,10714.0,Fitness
971,2019,July,Global Medical Devices,West 1,Enterprise,53571.0,Others_Others Corporate
972,2019,July,Multifit Wellness Pvt Ltd,West 1,Fitness/Sports,330357.0,Fitness
973,2019,July,Multifit Wellness Pvt Ltd,West 1,Fitness/Sports,4464.0,Fitness
974,2019,July,Anil Kumar Joshi,Amazon,Others,1160.0,Others_Individual
975,2019,July,Gail (India) Limited,Amazon,Others,1160.0,Others_Others Corporate
976,2019,July,Bharat Singh,Amazon,Others,1160.0,Others_Individual
977,2019,July,Mousumi Chatterjee,Amazon,Others,1160.0,Others_Individual
978,2019,July,Archana Dash,Amazon,Others,1160.0,Others_etc
979,2019,July,Anand Valavi,Amazon,Others,21411.0,Others_etc
980,2019,July,Deepak Dodia,Amazon,Others,1160.0,Others_Individual
981,2019,July,Pratap Kishor Das,Amazon,Others,1160.0,Others_Individual
982,2019,July,Jugal Kishor,Amazon,Others,1160.0,Others_Individual
983,2019,July,Gold's Gym Jaipur,West 2,Fitness/Sports,12000.0,Fitness
984,2019,July,Satguru Wellness,North,Fitness,406250.0,Fitness
985,2019,July,Satguru Wellness,North,Fitness,1786.0,Fitness
986,2019,July,Satguru Wellness,North,Fitness,2679.0,Fitness
987,2019,July,SLVSS INC,West 2,Fitness/Sports,392321.0,Fitness
988,2019,July,SLVSS INC,West 2,Fitness/Sports,536.0,Fitness
989,2019,July,VLCC Healthcare Ltd,South,Health Center,4100.0,Others_Aesthetic
990,2019,July,Amit Chaturvedi,Amazon,Others,1160.0,Others_etc
991,2019,July,Ideal Weight Solutions,South,Fitness/Sports,401786.0,Fitness
992,2019,July,Ideal Weight Solutions,South,Fitness/Sports,0.0,Fitness
993,2019,July,Ideal Weight Solutions,South,Fitness/Sports,4464.0,Fitness
994,2019,July,Athletica Fitness LLP,West 2,Fitness/Sports,2232.0,Fitness
995,2019,July,M.O.V.E Fit Club Pvt Ltd,North,Fitness/Sports,535714.0,Fitness
996,2019,July,M.O.V.E Fit Club Pvt Ltd,North,Fitness/Sports,4464.0,Fitness
997,2019,July,M.O.V.E Fit Club Pvt Ltd,North,Fitness/Sports,4464.0,Fitness
998,2019,July,Apple Fitness,South,Fitness/Sports,10536.0,Fitness
999,2019,July,Rajput Enterprises,East,Enterprise,343750.0,Others_Others Corporate
1000,2019,July,Rajput Enterprises,East,Enterprise,4464.0,Others_Others Corporate
1001,2019,July,Manipal Hospital Pvt Ltd,North,Hospitals,195536.0,Hospital
1002,2019,July,Manipal Hospital Pvt Ltd,North,Hospitals,286.0,Hospital
1003,2019,July,Manipal Hospital Pvt Ltd,North,Hospitals,179.0,Hospital
1004,2019,July,Srinivas Rao,Amazon,Others,1160.0,Others_Individual
1005,2019,July,Raghukumar,Amazon,Others,1160.0,Others_etc
1006,2019,July,Gursewak Maan,Amazon,Others,1160.0,Others_Individual
1007,2019,July,Tapas Malty,Amazon,Others,1160.0,Others_Individual
1008,2019,July,Gail (India) Limited,Amazon,Others,1160.0,Others_Others Corporate
1009,2019,July,Manas Gupta,Amazon,Others,21411.0,Others_etc
1010,2019,July,Prabhu Pharma,West 1,Pharmacy,18304.0,Private Enterprise
1011,2019,July,VLCC Healthcare Ltd,South,Health Center,13450.0,Others_Aesthetic
1012,2019,July,R SRC Murty ,South,Others,18750.0,Others_Individual
1013,2019,July,Sadhna Jain,Amazon,Others,1160.0,Others_Individual
1014,2019,July,Meghna Kumare ,Amazon,Others,21411.0,Others_Individual
1015,2019,July,Sanjay Mehra,Amazon,Others,21411.0,Others_etc
1016,2019,July,Paras Health Care Pvt Ltd ,North,Hospitals,357143.0,Hospital
1017,2019,July,Paras Health Care Pvt Ltd ,North,Hospitals,0.0,Hospital
1018,2019,July,Ravi,Amazon,Others,1160.0,Others_Individual
1019,2019,July,Mandke Foundation ,West 1,Hospitals,8929.0,Hospital
1020,2019,July,Mandke Foundation ,West 1,Hospitals,4464.0,Hospital
1021,2019,July,1RM Fitness,South,Fitness/Sports,415179.0,Fitness
1022,2019,July,1RM Fitness,South,Fitness/Sports,4464.0,Fitness
1023,2019,July,Fitness First Mega Mall,West 1,Fitness/Sports,5261.0,Fitness
1024,2019,July,Suresh Kumar,Amazon,Others,1160.0,Others_etc
1025,2019,July,Rupesh Kumar,Amazon,Others,1160.0,Others_etc
1026,2019,July,Bontha Reddy,Amazon,Others,1160.0,Others_Individual
1027,2019,July,Amit Shah,Amazon,Others,1160.0,Others_Individual
1028,2019,July,Rahul Mutha,Amazon,Others,21411.0,Others_etc
1029,2019,July,Xtreme Fitness,South,Fitness/Sports,352679.0,Fitness
1030,2019,July,Xtreme Fitness,South,Fitness/Sports,2679.0,Fitness
1031,2019,July,Xtreme Fitness,South,Fitness/Sports,1786.0,Fitness
1032,2019,July,Professional Fitness Pvt Ltd,North,Fitness/Sports,0.0,Fitness
1033,2019,July,Professional Fitness Pvt Ltd,North,Fitness/Sports,0.0,Fitness
1034,2019,July,Professional Fitness Pvt Ltd,North,Fitness/Sports,0.0,Fitness
1035,2019,July,Fab Fitness Enterprises,North,Fitness/Sports,400446.0,Fitness
1036,2019,July,Fab Fitness Enterprises,North,Fitness/Sports,536.0,Fitness
1037,2019,July,Fitness First India Pvt Ltd,North,Fitness/Sports,4634.0,Fitness
1038,2019,July,Niranajan Pradhan,Amazon,Others,1160.0,Others_Individual
1039,2019,July,Saurabh Verma,Amazon,Others,21411.0,Others_etc
1040,2019,July,Divya Magnani,West 1,Enterprise,187500.0,Others_Others Corporate
1041,2019,July,Divya Magnani,West 1,Enterprise,2679.0,Others_Others Corporate
1042,2019,July,Divya Magnani,West 1,Enterprise,2679.0,Others_Others Corporate
1043,2019,July,Divya Magnani,West 1,Enterprise,3571.0,Others_Others Corporate
1044,2019,July,Ratnadeep Cancer Hospital,West 2,Hospitals,159107.0,Hospital
1045,2019,July,Ratnadeep Cancer Hospital,West 2,Hospitals,1250.0,Hospital
1046,2019,July,Ratnadeep Cancer Hospital,West 2,Hospitals,357.0,Hospital
1047,2019,August,The Workout,South,Fitness/Sports,10000.0,Fitness
1048,2019,August,Sahar Daryusch Nowzouhour,Amazon,Others,21411.0,Others_Individual
1049,2019,August,Vikas Jain,Amazon,Others,1160.0,Others_Individual
1050,2019,August,Shri Balaji Wellness,North,Health Center,200893.0,Others_Aesthetic
1051,2019,August,Shri Balaji Wellness,North,Health Center,3750.0,Others_Aesthetic
1052,2019,August,Shri Balaji Wellness,North,Health Center,714.0,Others_Aesthetic
1053,2019,August,Proactive Gym,West 1,Fitness/Sports,2679.0,Fitness
1054,2019,August,Srinivas Sarkar,Amazon,Others,1160.0,Others_etc
1055,2019,August,Divyansh Goyal,Amazon,Others,1160.0,Others_Individual
1056,2019,August,M/S Balaji Associates,West 1,Enterprise,12200.0,Others_Others Corporate
1057,2019,August,Moments Fitness Hub,South,Fitness/Sports,389286.0,Fitness
1058,2019,August,Moments Fitness Hub,South,Fitness/Sports,714.0,Fitness
1059,2019,August,Bhavin A Shah (HUF),West 2,Hospitals,377232.0,Hospital
1060,2019,August,Bhavin A Shah (HUF),West 2,Hospitals,536.0,Hospital
1061,2019,August,VLCC Healthcare Ltd,South,Health Center,5100.0,Others_Aesthetic
1062,2019,August,Fitness Kingdom Platinum,West 1,Fitness/Sports,384821.0,Fitness
1063,2019,August,Fitness Kingdom Platinum,West 1,Fitness/Sports,223.0,Fitness
1064,2019,August,Brajmohan Nayak,Amazon,Others,1160.0,Others_Individual
1065,2019,August,Jinisha Sharma,Amazon,Others,21411.0,Others_etc
1066,2019,August,Rasik Jalan,Amazon,Others,21411.0,Others_Individual
1067,2019,August,Murtuza Amreliwala,Amazon,Others,1160.0,Others_Individual
1068,2019,August,Murtuza Amreliwala,Amazon,Others,1160.0,Others_Individual
1069,2019,August,Gauri Mande,Amazon,Others,1160.0,Others_Individual
1070,2019,August,Talwalkar Brothers Pvt Ltd,West 1,Fitness/Sports,338839.0,Fitness
1071,2019,August,Talwalkar Brothers Pvt Ltd,West 1,Fitness/Sports,214.0,Fitness
1072,2019,August,Talwalkar Brothers Pvt Ltd,West 1,Fitness/Sports,249.0,Fitness
1073,2019,August,Dr. Care,South,Fitness/Sports,401786.0,Fitness
1074,2019,August,Dr. Care,South,Fitness/Sports,1786.0,Fitness
1075,2019,August,Dr. Care,South,Fitness/Sports,2679.0,Fitness
1076,2019,August,Amit Ahlawat,Amazon,Others,1160.0,Others_etc
1077,2019,August,Vibes Healthcare Limited,South,Health Center,343750.0,Others_Aesthetic
1078,2019,August,Vibes Healthcare Limited,South,Health Center,4464.0,Others_Aesthetic
1079,2019,August,Vibes Healthcare Limited,South,Health Center,343750.0,Others_Aesthetic
1080,2019,August,Vines Healthcare Limited,South,Health Center,4464.0,Others_Aesthetic
1081,2019,August,G ziauddin and G Naeem trust,South,Others,343750.0,Others_Individual
1082,2019,August,G ziauddin and G Naeem trust,South,Others,4464.0,Others_Individual
1083,2019,August,Karthik Groups,South,Fitness/Sports,396429.0,Fitness
1084,2019,August,Karthik Groups,South,Fitness/Sports,3571.0,Fitness
1085,2019,August,Melappa Dengi,Amazon,Others,1160.0,Others_Individual
1086,2019,August,The MP Studio,Amazon,Others,21411.0,Others_Individual
1087,2019,August,Nishant Rajawat,Amazon,Others,21411.0,Others_etc
1088,2019,August,Athashamuddin Khan,Amazon,Others,1160.0,Others_etc
1089,2019,August,Shudhi Ramani,Amazon,Others,1160.0,Others_Individual
1090,2019,August,Prabhat Kiran Padhy,Amazon,Others,1160.0,Others_etc
1091,2019,August,Kris Gethin Gyms,North,Fitness/Sports,8929.0,Fitness
1092,2019,August,Rohit Enterprises Pvt Ltd,North,Fitness/Sports,3000.0,Fitness
1093,2019,August,Professional Fitness Pvt Ltd,North,Fitness/Sports,370536.0,Fitness
1094,2019,August,Professional Fitness Pvt Ltd,North,Fitness/Sports,4464.0,Fitness
1095,2019,August,Professional Fitness Pvt Ltd,North,Fitness/Sports,4464.0,Fitness
1096,2019,August,Khushal,Amazon,Others,1160.0,Others_etc
1097,2019,August,Sucharita Sahu,Amazon,Others,21411.0,Others_Individual
1098,2019,August,Onyx Enterprises ,South,Fitness/Sports,14732.0,Fitness
1099,2019,August,Believe Fitness,West 1,Fitness/Sports,377036.0,Fitness
1100,2019,August,Believe Fitness,West 1,Fitness/Sports,2429.0,Fitness
1101,2019,August,Samrat Motors,West 1,Enterprise,198884.0,Others_Others Corporate
1102,2019,August,Samrat Motors,West 1,Enterprise,1500.0,Others_Others Corporate
1103,2019,August,Samrat Motors,West 1,Enterprise,357.0,Others_Others Corporate
1104,2019,August,Mahanth Fitness,West 1,Fitness/Sports,159509.0,Fitness
1105,2019,August,Mahanth Fitness,West 1,Fitness/Sports,80.0,Fitness
1106,2019,August,Mahanth Fitness,West 1,Fitness/Sports,1125.0,Fitness
1107,2019,August,VLCC Healthcare Ltd,West 2,Health Center,6000.0,Others_Aesthetic
1108,2019,August,Rampage Fitness Pvt Ltd,South,Fitness/Sports,529464.0,Fitness
1109,2019,August,Rampage Fitness Pvt Ltd,South,Fitness/Sports,536.0,Fitness
1110,2019,August,Kushal Khemka,Amazon,Others,21411.0,Others_Individual
1111,2019,August,Believe Fitness,West 1,Fitness/Sports,0.0,Fitness
1112,2019,August,VLCC Healthcare Ltd,South,Health Center,13350.0,Others_Aesthetic
1113,2019,August,Fitness One,South,Fitness/Sports,23791.0,Fitness
1114,2019,August,Cult Fintess ,West 1,Fitness/Sports,1786.0,Fitness
1115,2019,August,Murphy,Amazon,Others,1160.0,Others_Individual
1116,2019,August,MAK Airways Pvt Ltd,Amazon,Others,1160.0,Others_Others Corporate
1117,2019,August,Gympac Fitness System Pvt Ltd,South,Fitness/Sports,18286.0,Fitness
1118,2019,August,Anytime Fitness,West 2,Fitness/Sports,406250.0,Fitness
1119,2019,August,Anytime Fitness,West 2,Fitness/Sports,4464.0,Fitness
1120,2019,August,9 Salvo Gym,West 2,Fitness/Sports,486607.0,Fitness
1121,2019,August,9 Salvo Gym,West 2,Fitness/Sports,4464.0,Fitness
1122,2019,August,Statura Infrastructure LLP,South,Fitness,517857.0,Fitness
1123,2019,August,Statura Infrastructure LLP,South,Fitness,5357.0,Fitness
1124,2019,August,Nandkishor Bhadale,Amazon,Others,21411.0,Others_etc
1125,2019,August,Anil Gaouranna,Amazon,Others,1160.0,Others_Individual
1126,2019,August,Abhishek Parasher,Amazon,Others,1160.0,Others_Individual
1127,2019,August,Neeraj Sharda,Amazon,Others,1160.0,Others_etc
1128,2019,September,Priya Goel,Amazon,Others,1160.0,Others_etc
1129,2019,September,S.Ramkumar,Amazon,Others,1160.0,Others_etc
1130,2019,September,Prathiksha Rao,Amazon,Others,1160.0,Others_etc
1131,2019,September,Suresh Tiwari,Amazon,Others,1160.0,Others_Individual
1132,2019,September,Megha Godwani,Amazon,Others,1160.0,Others_Individual
1133,2019,September,Nalini Anand,Amazon,Others,1160.0,Others_Individual
1134,2019,September,Dr. Rashmi Lohiya,Amazon,Others,21411.0,Clinic
1135,2019,September,Core Adore LLP,West 1,Fitness/Sports,202500.0,Fitness
1136,2019,September,Core Adore LLP,West 1,Fitness/Sports,357.0,Fitness
1137,2019,September,Core Adore LLP,West 1,Fitness/Sports,2500.0,Fitness
1138,2019,September,Vikash Jaiswal,Amazon,Others,21411.0,Others_etc
1139,2019,September,Fusion Fit,North,Fitness/Sports,373929.0,Fitness
1140,2019,September,Fusion Fit,North,Fitness/Sports,1071.0,Fitness
1141,2019,September,Dynamic Gym,East,Fitness/Sports,218750.0,Fitness
1142,2019,September,Dynamic Gym,East,Fitness/Sports,179.0,Fitness
1143,2019,September,Dynamic Gym,East,Fitness/Sports,45.0,Fitness
1144,2019,September,Spunk Paradise,East,Fitness/Sports,191964.0,Fitness
1145,2019,September,Spunk Paradise,East,Fitness/Sports,2679.0,Fitness
1146,2019,September,Spunk Paradise,East,Fitness/Sports,6250.0,Fitness
1147,2019,September,Spunk Paradise,East,Fitness/Sports,4464.0,Fitness
1148,2019,September,ANV Engineering Works,Amazon,Others,1160.0,Others_Individual
1149,2019,September,Amit Kamble,Amazon,Others,1160.0,Others_Individual
1150,2019,September,Sahar Razak,Amazon,Others,1160.0,Others_Individual
1151,2019,September,Ajay Kumar,Amazon,Others,1160.0,Others_Individual
1152,2019,September,Deepak Jindal,Amazon,Others,1160.0,Others_Individual
1153,2019,September,Sunny Singh,Amazon,Others,1160.0,Others_etc
1154,2019,September,Fitness Line,North,Fitness/Sports,12946.0,Fitness
1155,2019,September,Gym World,West 1,Fitness/Sports(Special),176786.0,Fitness
1156,2019,September,Gym World,West 1,Fitness/Sports(Special),1429.0,Fitness
1157,2019,September,Gym World,West 1,Fitness/Sports(Special),357.0,Fitness
1158,2019,September,Fitness First,North,Fitness/Sports,17857.0,Fitness
1159,2019,September,Endorphins Gym,East,Fitness/Sports,35277.0,Fitness
1160,2019,September,MetaReboot Wellness,North,Fitness/Sports,401786.0,Fitness
1161,2019,September,MetaReboot Wellness,North,Fitness/Sports,1741.0,Fitness
1162,2019,September,M G Fitness,North,Fitness/Sports,526786.0,Fitness
1163,2019,September,M G Fitness,North,Fitness/Sports,4589.0,Fitness
1164,2019,September,PhosioCell Corporate Wellness Pvt Ltd,West 1,Health Center,90607.0,Others_Aesthetic
1165,2019,September,PhosioCell Corporate Wellness Pvt Ltd,West 1,Health Center,11537.0,Others_Aesthetic
1166,2019,September,Play on Fitness - Sarjapur,South,Fitness/Sports,388393.0,Fitness
1167,2019,September,Play on Fitness - Sarjapur,South,Fitness/Sports,4464.0,Fitness
1168,2019,September,Silver Line Fitness System P Ltd ,South,Fitness/Sports,377232.0,Fitness
1169,2019,September,Silver Line Fitness System P Ltd ,South,Fitness/Sports,5357.0,Fitness
1170,2019,September,Silver Line Fitness System P Ltd ,South,Fitness/Sports,51518.0,Fitness
1171,2019,September,Shaik Mastan Vali,Amazon,Others,1160.0,Others_etc
1172,2019,September,Bhupendra Kumar,Amazon,Others,1160.0,Others_Individual
1173,2019,September,Fab Fitness Enterprises,North,Fitness/Sports,0.0,Fitness
1174,2019,September,Crown Ambassador,Amazon,Others,1160.0,Others_Individual
1175,2019,September,Anytime Fitness,North,Fitness/Sports,409196.0,Fitness
1176,2019,September,Anytime Fitness,North,Fitness/Sports,268.0,Fitness
1177,2019,September,Anytime Fitness,North,Fitness/Sports,1250.0,Fitness
1178,2019,September,Dwidal Hospital,West 1,Hospitals,390589.0,Hospital
1179,2019,September,Dwidal Hospital,West 1,Hospitals,107.0,Hospital
1180,2019,September,Dwidal Hospital,West 1,Hospitals,1786.0,Hospital
1181,2019,September,Eon Kharadi Infrastructure Pvt Ltd,West 1,Hospitals,357397.0,Hospital
1182,2019,September,Eon Kharadi Infrastructure Pvt Ltd,West 1,Hospitals,1339.0,Hospital
1183,2019,September,Aadhar Hospital,North,Hospitals,231179.0,Hospital
1184,2019,September,Aadhar Hospital,North,Hospitals,714.0,Hospital
1185,2019,September,Aadhar Hospital,North,Hospitals,250.0,Hospital
1186,2019,September,Clutchfit,West 2,Fitness/Sports,374464.0,Fitness
1187,2019,September,Clutchfit,West 2,Fitness/Sports,536.0,Fitness
1188,2019,September,RD Fitness Equipment,West 2,Fitness/Sports,356607.0,Fitness
1189,2019,September,RD Fitness Equipment,West 2,Fitness/Sports,536.0,Fitness
1190,2019,September,Burn it up fitness & nutrition gym,East,Fitness/Sports,184821.0,Fitness
1191,2019,September,Burn it up fitness & nutrition gym,East,Fitness/Sports,2500.0,Fitness
1192,2019,September,Burn it up fitness & nutrition gym,East,Fitness/Sports,179.0,Fitness
1193,2019,September,Vibes Healthcare Ltd,North,Health Center,343750.0,Others_Aesthetic
1194,2019,September,Vibes Healthcare Ltd,North,Health Center,4464.0,Others_Aesthetic
1195,2019,September,Mr. Mahendra Nishan,North,Fitness/Sports,8429.0,Fitness
1196,2019,September,Vikas Kumar,Amazon,Others,1160.0,Others_etc
1197,2019,September,Sunayana,Amazon,Others,1160.0,Others_etc
1198,2019,September,Sriram,Amazon,Others,1160.0,Others_etc
1199,2019,September,Addteq Software India Pvt Ltd,Amazon,Others,19625.0,Others_Others Corporate
1200,2019,September,Aishwarya Sheshastri,Amazon,Others,1160.0,Others_Individual
1201,2019,September,Motwani Healthcare Pvt Ltd,West 1,Enterprise,320357.0,Others_Others Corporate
1202,2019,September,Motwani Healthcare Pvt Ltd,West 1,Enterprise,1071.0,Others_Others Corporate
1203,2019,September,Ravikumar Patil,Amazon,Others,1160.0,Others_etc
1204,2019,September,Kishan Patil,Amazon,Others,1160.0,Others_etc
1205,2019,October,Capital One,East,Fitness/Sports,205036.0,Fitness
1206,2019,October,Capital One,East,Fitness/Sports,250.0,Fitness
1207,2019,October,Capital One,East,Fitness/Sports,71.0,Fitness
1208,2019,October,Yora Fitness Pvt Ltd,South,Fitness/Sports,625000.0,Fitness
1209,2019,October,Yora Fitness Pvt Ltd,South,Fitness/Sports,883929.0,Fitness
1210,2019,October,Yora Fitness Pvt Ltd,South,Fitness/Sports,0.0,Fitness
1211,2019,October,Yora Fitness Pvt Ltd,South,Fitness/Sports,0.0,Fitness
1212,2019,October,Chandan A,Amazon,Others,19625.0,Others_etc
1213,2019,October,Sudhir Singh,Amazon,Others,1160.0,Others_Individual
1214,2019,October,Vipul Umrania,Amazon,Others,1160.0,Others_Individual
1215,2019,October,B.Kharapuri,Amazon,Others,1160.0,Others_Individual
1216,2019,October,Pushpa Loknath,Amazon,Others,19625.0,Others_Individual
1217,2019,October,Prabhakar Shahane,Amazon,Others,1160.0,Others_etc
1218,2019,October,iFitness,South,Fitness/Sports,6321.0,Fitness
1219,2019,October,Everyday Fitness ,North,Fitness/Sports,352679.0,Fitness
1220,2019,October,Everyday Fitness ,North,Fitness/Sports,4464.0,Fitness
1221,2019,October,Gurusevak Maan,Amazon,Others,1160.0,Others_Individual
1222,2019,October,Delhi Hospital Society ,North,Hospitals,16856.0,Hospital
1223,2019,October,Vibes Healthcare Ltd,North,Health Center,3571.0,Others_Aesthetic
1224,2019,October,Anther Human Resource Solution ,West 1,Health Center,172768.0,Others_Aesthetic
1225,2019,October,Anther Human Resource Solution ,West 1,Health Center,2500.0,Others_Aesthetic
1226,2019,October,Anther Human Resource Solution ,West 1,Health Center,625.0,Others_Aesthetic
1227,2019,October,Vijaya Desu,Amazon,Others,1160.0,Others_Individual
1228,2019,October,Anurag,Amazon,Others,1160.0,Others_etc
1229,2019,October,Rahul Kumar,Amazon,Others,19625.0,Others_etc
1230,2019,October,Badri Narayanan,Amazon,Others,1160.0,Others_Individual
1231,2019,October,Syed Naqvi,Amazon,Others,19625.0,Others_Individual
1232,2019,October,DNA 360 Fitness,West 1,Fitness/Sports,397366.0,Fitness
1233,2019,October,DNA 360 Fitness,West 1,Fitness/Sports,0.0,Fitness
1234,2019,October,DNA 360 Fitness,West 1,Fitness/Sports,0.0,Fitness
1235,2019,October,Mani Sunder,Amazon,Others,1160.0,Others_Individual
1236,2019,October,KYL Fitness,East,Fitness/Sports,200893.0,Fitness
1237,2019,October,KYL Fitness,East,Fitness/Sports,2679.0,Fitness
1238,2019,October,KYL Fitness,East,Fitness/Sports,1786.0,Fitness
1239,2019,October,Sreeroop Rajeswara,Amazon,Others,1160.0,Others_etc
1240,2019,October,Wizita Healthcare Pvt Ltd,West 1,Health Center,354911.0,Others_Aesthetic
